newid	Group1	Group	Country_of_origin	IRRIseedbankID	HCA	CFA	LPA	FLA	SPLT
IRGC121046_10	SP168	INDICA	Bangladesh	IRGC121046	0.422207749	0.456698241	0.689435337	0.27886836	0.563406214
IRGC121055_1	SP286	INDICA	Bangladesh	IRGC121055	1.508173704	0.471921516	2.127808136	0.270785219	0.40598389
IRGC121055_2	SP286	INDICA	Bangladesh	IRGC121055	1.556518906	0.453653586	2.263205829	0.26443418	0.243383199
IRGC121055_3	SP286	INDICA	Bangladesh	IRGC121055	1.325060272	0.51150203	1.780510018	0.300230947	0.529228999
IRGC121055_4	SP286	INDICA	Bangladesh	IRGC121055	1.454586397	0.441474966	2.186399514	0.240762125	0.536478711
IRGC121055_5	SP286	INDICA	Bangladesh	IRGC121055	1.146314944	0.414073072	1.758348512	0.190531178	0.369735328
IRGC121055_6	SP286	INDICA	Bangladesh	IRGC121055	1.213803543	0.50541272	1.88099575	0.250577367	0.598619102
IRGC121055_7	SP286	INDICA	Bangladesh	IRGC121055	1.164645643	0.365358593	1.741044323	0.213048499	0.584119678
IRGC121055_8	SP286	INDICA	Bangladesh	IRGC121055	1.135980799	0.277063599	1.771706132	0.236720554	0.546835443
IRGC121055_9	SP286	INDICA	Bangladesh	IRGC121055	1.301838233	0.341001353	2.242258652	0.224018476	0.584119678
IRGC121055_10	SP286	INDICA	Bangladesh	IRGC121055	1.305123841	0.371447903	2.216454159	0.25404157	0.453624856
IRGC121060_1	SP236	INDICA	Bangladesh	IRGC121060	1.777203736	0.25879567	1.704918033	0.233833718	0.199884925
IRGC121060_2	SP236	INDICA	Bangladesh	IRGC121060	1.188637835	0.334912043	0.442622951	0.230946882	0.260989643
IRGC121060_3	SP236	INDICA	Bangladesh	IRGC121060	1.74845054	0.237483085	1.592896175	0.323325635	0.255811277
IRGC121060_4	SP236	INDICA	Bangladesh	IRGC121060	1.473694279	0.304465494	1.043715847	0.242494226	0.177100115
IRGC121060_5	SP236	INDICA	Bangladesh	IRGC121060	1.263900556	0.356224628	0.724043716	0.268475751	0.210241657
IRGC121060_6	SP236	INDICA	Bangladesh	IRGC121060	1.75061211	0.225304465	1.674863388	0.271362587	0.23716916
IRGC121060_7	SP236	INDICA	Bangladesh	IRGC121060	1.772195123	0.277063599	1.825136612	0.306004619	0.167779056
IRGC121060_8	SP236	INDICA	Bangladesh	IRGC121060	1.435485928	0.341001353	1.166666667	0.343533487	0.296202532
IRGC121060_9	SP236	INDICA	Bangladesh	IRGC121060	1.284123721	0.286197564	0.866120219	0.320438799	0.204027618
IRGC121060_10	SP236	INDICA	Bangladesh	IRGC121060	1.267542825	0.344046008	1.106557377	0.245381062	0.131530495
IRGC121071_1	SP133	INDICA	India	IRGC121071	0.399906495	0.371447903	0.341833637	0.339491917	0.356271577
IRGC121071_2	SP133	INDICA	India	IRGC121071	0.378652478	0.429296346	0.399514268	0.325635104	0.307594937
IRGC121071_3	SP133	INDICA	India	IRGC121071	0.291885498	0.484100135	0.269277474	0.363741339	0.418411968
IRGC121071_4	SP133	INDICA	India	IRGC121071	0.355630717	0.344046008	0.382513661	0.329099307	0.454660529
IRGC121071_5	SP133	INDICA	India	IRGC121071	0.281444888	0.404939107	0.178506375	0.385681293	0.483659379
IRGC121071_6	SP133	INDICA	India	IRGC121071	0.349020753	0.356224628	0.326958106	0.331408776	0.383199079
IRGC121071_7	SP133	INDICA	India	IRGC121071	0.246873331	0.380581867	0.151487553	0.370669746	0.315880322
IRGC121071_8	SP133	INDICA	India	IRGC121071	0.20398145	0.429296346	0.167273831	0.397228637	0.258918297
IRGC121071_9	SP133	INDICA	India	IRGC121071	0.192302418	0.435385656	0.162112933	0.394919169	0.252704258
IRGC121071_10	SP133	INDICA	India	IRGC121071	0.288010175	0.411028417	0.277474196	0.408775982	0.412197929
IRGC121076_1	SP309	INDICA	Philippines	IRGC121076	0.981915571	0.25270636	0.524590164	0.251154734	0.318987342
IRGC121076_2	SP309	INDICA	Philippines	IRGC121076	0.960245721	0.316644114	0.587431694	0.244803695	0.369735328
IRGC121076_3	SP309	INDICA	Philippines	IRGC121076	1.12112558	0.225304465	0.526108075	0.232678984	0.170886076
IRGC121076_4	SP309	INDICA	Philippines	IRGC121076	0.938210013	0.328822733	0.574377656	0.230369515	0.23716916
IRGC121076_5	SP309	INDICA	Philippines	IRGC121076	0.544321153	0.25879567	0.30752884	0.215935335	0.2858458
IRGC121076_6	SP309	INDICA	Philippines	IRGC121076	0.694094524	0.389715832	0.322100789	0.182448037	0.453624856
IRGC121076_7	SP309	INDICA	Philippines	IRGC121076	0.625659575	0.283152909	0.305403764	0.209584296	0.367663982
IRGC121076_8	SP309	INDICA	Philippines	IRGC121076	0.666754496	0.280108254	0.303582271	0.233256351	0.470195627
IRGC121076_9	SP309	INDICA	Philippines	IRGC121076	0.324286278	0.398849797	0.167577413	0.197459584	0.4287687
IRGC121076_10	SP309	INDICA	Philippines	IRGC121076	0.312418081	0.319688769	0.149362477	0.198036952	0.552013809
IRGC121078_1	SP299	INDICA	Bangladesh	IRGC121078	0.571336007	0.350135318	0.848512447	0.221709007	0.304487917
IRGC121078_2	SP299	INDICA	Bangladesh	IRGC121078	1.054478205	0.374492558	0.779902854	0.158198614	0.634867664
IRGC121078_3	SP299	INDICA	Bangladesh	IRGC121078	1.530129019	0.411028417	0.809653916	0.144341801	0.469159954
IRGC121078_4	SP299	INDICA	Bangladesh	IRGC121078	1.364190925	0.462787551	0.496357013	0.166281755	0.351093211
IRGC121078_5	SP299	INDICA	Bangladesh	IRGC121078	1.80418811	0.298376184	0.625379478	0.151270208	0.414269275
IRGC121078_6	SP299	INDICA	Bangladesh	IRGC121078	0.886185115	0.365358593	0.587735276	0.142032333	0.368699655
IRGC121078_7	SP299	INDICA	Bangladesh	IRGC121078	0.85913267	0.371447903	0.704918033	0.146073903	0.447410817
IRGC121078_8	SP299	INDICA	Bangladesh	IRGC121078	1.362468491	0.344046008	0.75136612	0.168013857	0.449482163
IRGC121078_9	SP299	INDICA	Bangladesh	IRGC121078	1.249683929	0.441474966	0.590771099	0.162240185	0.437054085
IRGC121078_10	SP299	INDICA	Bangladesh	IRGC121078	1.81865888	0.286197564	0.778688525	0.18187067	0.484695052
IRGC121085_1	SP395	INDICA	Ecuador	IRGC121085	1.158028375	0.24052774	0.530661809	0.295034642	0.299309551
IRGC121085_2	SP395	INDICA	Ecuador	IRGC121085	1.639322878	0.180311231	0.561323619	0.255773672	0.299309551
IRGC121085_3	SP395	INDICA	Ecuador	IRGC121085	1.660103216	0.228010825	0.491196114	0.284642032	0.189528193
IRGC121085_4	SP395	INDICA	Ecuador	IRGC121085	1.477379274	0.23376184	0.316636308	0.300230947	0.272382048
IRGC121085_5	SP395	INDICA	Ecuador	IRGC121085	1.400149849	0.221583221	0.306618094	0.241339492	0.350057537
IRGC121085_6	SP395	INDICA	Ecuador	IRGC121085	1.563581837	0.210757781	0.54675167	0.329676674	0.219562716
IRGC121085_7	SP395	INDICA	Ecuador	IRGC121085	1.382520334	0.215493911	0.361262902	0.291570439	0.258918297
IRGC121085_8	SP395	INDICA	Ecuador	IRGC121085	1.271221328	0.216508796	0.252276867	0.249422633	0.268239356
IRGC121085_9	SP395	INDICA	Ecuador	IRGC121085	1.255279784	0.207036536	0.335458409	0.281177829	0.329344074
IRGC121085_10	SP395	INDICA	Ecuador	IRGC121085	1.123379568	0.198917456	0.293260474	0.237875289	0.554085155
IRGC121094_1	SP152	INDICA	Sri_Lanka	IRGC121094	0.657012488	0.365358593	0.806618094	0.163394919	0.409090909
IRGC121094_2	SP152	INDICA	Sri_Lanka	IRGC121094	0.634051962	0.353179973	0.738615665	0.209584296	0.271346375
IRGC121094_3	SP152	INDICA	Sri_Lanka	IRGC121094	0.665510571	0.386671177	0.771554341	0.152424942	0.362485616
IRGC121094_4	SP152	INDICA	Sri_Lanka	IRGC121094	0.66520216	0.447564276	0.780661809	0.131639723	0.248561565
IRGC121094_5	SP152	INDICA	Sri_Lanka	IRGC121094	0.905773849	0.392760487	1.256375228	0.203233256	0.317951669
IRGC121094_6	SP152	INDICA	Sri_Lanka	IRGC121094	0.831670532	0.383626522	1.211141469	0.137990762	0.250632911
IRGC121094_7	SP152	INDICA	Sri_Lanka	IRGC121094	0.881239595	0.356224628	1.258803886	0.145496536	0.21127733
IRGC121094_8	SP152	INDICA	Sri_Lanka	IRGC121094	0.811003618	0.435385656	1.174256223	0.063510393	0.23406214
IRGC121094_9	SP152	INDICA	Sri_Lanka	IRGC121094	0.856423547	0.331867388	1.26335762	0.133949192	0.231990794
IRGC121094_10	SP152	INDICA	Sri_Lanka	IRGC121094	0.836882402	0.468876861	1.191863995	0.125288684	0.257882624
IRGC121099_1	SP108	INDICA	Bhutan	IRGC121099	0.860226936	0.423207037	1.327868852	0.357967667	0.289643268
IRGC121099_2	SP108	INDICA	Bhutan	IRGC121099	1.145207195	0.331867388	1.954918033	0.430715935	0.273187572
IRGC121099_3	SP108	INDICA	Bhutan	IRGC121099	0.530844159	0.420162382	0.737704918	0.370669746	0.255235903
IRGC121099_4	SP108	INDICA	Bhutan	IRGC121099	0.559615176	0.456698241	0.836065574	0.427251732	0.250402762
IRGC121099_5	SP108	INDICA	Bhutan	IRGC121099	0.730894013	0.444519621	1.131147541	0.360277136	0.293670886
IRGC121099_6	SP108	INDICA	Bhutan	IRGC121099	0.950968902	0.474966171	1.635245902	0.40704388	0.233831991
IRGC121099_7	SP108	INDICA	Bhutan	IRGC121099	0.865919201	0.319688769	1.512295082	0.429561201	0.236708861
IRGC121099_8	SP108	INDICA	Bhutan	IRGC121099	0.787053926	0.49932341	1.217213115	0.419168591	0.263751438
IRGC121099_9	SP108	INDICA	Bhutan	IRGC121099	0.616914359	0.526725304	0.922131148	0.408775982	0.226352129
IRGC121099_10	SP108	INDICA	Bhutan	IRGC121099	0.947214658	0.548037889	1.549180328	0.395496536	0.257652474
IRGC121133_1	SP8	JAPONICA	India	IRGC121133	0.817130478	0.728813559	0.446794872	0.418397626	0.328891464
IRGC121133_2	SP8	JAPONICA	India	IRGC121133	0.794009838	0.389830508	0.457051282	0.336300692	0.232908459
IRGC121133_3	SP8	JAPONICA	India	IRGC121133	0.761213927	0.440677966	0.45	0.262116716	0.333526458
IRGC121133_4	SP8	JAPONICA	India	IRGC121133	0.786542445	0.86440678	0.522435897	0.329376855	0.348590189
IRGC121133_5	SP8	JAPONICA	India	IRGC121133	0.752050708	0.711864407	0.526282051	0.399604352	0.350907686
IRGC121133_6	SP8	JAPONICA	India	IRGC121133	0.752426518	0.661016949	0.478846154	0.34520277	0.347624565
IRGC121133_7	SP8	JAPONICA	India	IRGC121133	0.771285662	0.762711864	0.565384615	0.402571711	0.349748938
IRGC121133_8	SP8	JAPONICA	India	IRGC121133	0.782925599	0.559322034	0.465384615	0.37388724	0.347238316
IRGC121133_9	SP8	JAPONICA	India	IRGC121133	0.797189209	0.559322034	0.500641026	0.253214639	0.370413287
IRGC121133_10	SP8	JAPONICA	India	IRGC121133	0.761539569	0.576271186	0.471794872	0.308605341	0.333912708
IRGC121152_1	SP112	INDICA	Sri_Lanka	IRGC121152	0.851618972	0.369481022	0.90255871	0.140679953	0.592162303
IRGC121152_2	SP112	INDICA	Sri_Lanka	IRGC121152	0.805887537	0.379938033	0.806869961	0.1992966	0.587827293
IRGC121152_3	SP112	INDICA	Sri_Lanka	IRGC121152	0.810951578	0.386909373	0.831580792	0.191676436	0.553667418
IRGC121152_4	SP112	INDICA	Sri_Lanka	IRGC121152	0.779103843	0.383423703	0.838065195	0.166471278	0.567192648
IRGC121152_5	SP112	INDICA	Sri_Lanka	IRGC121152	0.793912176	0.372966692	0.892744479	0.16119578	0.551066412
IRGC121152_6	SP112	INDICA	Sri_Lanka	IRGC121152	0.793007937	0.376452363	0.861724501	0.17936694	0.566152246
IRGC121152_7	SP112	INDICA	Sri_Lanka	IRGC121152	0.698743795	0.393880713	0.817209954	0.217467761	0.58626669
IRGC121152_8	SP112	INDICA	Sri_Lanka	IRGC121152	0.664385725	0.397366383	0.741850683	0.151817116	0.589734697
IRGC121152_9	SP112	INDICA	Sri_Lanka	IRGC121152	0.720111159	0.365995352	0.900981423	0.162954279	0.589214496
IRGC121152_10	SP112	INDICA	Sri_Lanka	IRGC121152	0.713551173	0.390395043	0.806344199	0.213364596	0.576382868
IRGC121156_1	SP135	INDICA	China	IRGC121156	1.038395649	0.209981168	0.542948718	0.481701286	0.261394361
IRGC121156_2	SP135	INDICA	China	IRGC121156	0.861223291	0.142184557	0.480128205	0.680514342	0.308516802
IRGC121156_3	SP135	INDICA	China	IRGC121156	0.862462932	0.311676083	0.585897436	0.652818991	0.292680572
IRGC121156_4	SP135	INDICA	China	IRGC121156	0.734557862	0.379472693	0.602564103	0.613254204	0.24227501
IRGC121156_5	SP135	INDICA	China	IRGC121156	0.700387349	0.337099812	0.551923077	0.605341246	0.243820008
IRGC121156_6	SP135	INDICA	China	IRGC121156	0.68558224	0.29472693	0.553205128	0.599406528	0.301178061
IRGC121156_7	SP135	INDICA	China	IRGC121156	0.675439932	0.269303202	0.487820513	0.553907023	0.267574353
IRGC121156_8	SP135	INDICA	China	IRGC121156	0.539269726	0.22693032	0.48525641	0.538081108	0.28167246
IRGC121156_9	SP135	INDICA	China	IRGC121156	0.628008188	0.048964218	0.558333333	0.672601385	0.235901893
IRGC121156_10	SP135	INDICA	China	IRGC121156	0.465362322	0.235404896	0.516025641	0.591493571	0.216589417
IRGC121158_1	SP260	INDICA	Sri_Lanka	IRGC121158	1.232601112	0.348399247	0.301923077	0.314540059	0.27191966
IRGC121158_2	SP260	INDICA	Sri_Lanka	IRGC121158	1.291824189	0.314500942	0.280769231	0.306627102	0.312475859
IRGC121158_3	SP260	INDICA	Sri_Lanka	IRGC121158	1.145295806	0.29566855	0.288461538	0.286844708	0.310737737
IRGC121158_4	SP260	INDICA	Sri_Lanka	IRGC121158	1.155000949	0.214689266	0.251923077	0.227497527	0.293356508
IRGC121158_5	SP260	INDICA	Sri_Lanka	IRGC121158	1.092174615	0.129943503	0.266666667	0.290801187	0.275202781
IRGC121158_6	SP260	INDICA	Sri_Lanka	IRGC121158	1.109153737	0.214689266	0.249358974	0.310583581	0.324642719
IRGC121158_7	SP260	INDICA	Sri_Lanka	IRGC121158	1.106010162	0.197740113	0.301923077	0.203758655	0.245075319
IRGC121158_8	SP260	INDICA	Sri_Lanka	IRGC121158	1.060558823	0.299435028	0.350189311	0.318496538	0.296639629
IRGC121158_9	SP260	INDICA	Sri_Lanka	IRGC121158	1.001188718	0.333333333	0.273076923	0.243323442	0.324642719
IRGC121158_10	SP260	INDICA	Sri_Lanka	IRGC121158	0.939839355	0.22787194	0.290384615	0.259149357	0.284472769
IRGC121193_1	SP81	JAPONICA	Malaysia	IRGC121193	4.350458309	0.796610169	4.373717949	0.396636993	0.342603322
IRGC121193_2	SP81	JAPONICA	Malaysia	IRGC121193	4.581013457	0.610169492	4.687820513	0.350148368	0.361336423
IRGC121193_3	SP81	JAPONICA	Malaysia	IRGC121193	3.553062482	0.779661017	2.755128205	0.368941642	0.353032059
IRGC121193_4	SP81	JAPONICA	Malaysia	IRGC121193	3.403892084	1.084745763	2.650641026	0.294757666	0.378910776
IRGC121193_5	SP81	JAPONICA	Malaysia	IRGC121193	3.429885942	0.86440678	2.737820513	0.384767557	0.350907686
IRGC121193_6	SP81	JAPONICA	Malaysia	IRGC121193	3.363575897	0.728813559	2.759615385	0.330365974	0.316338355
IRGC121193_7	SP81	JAPONICA	Malaysia	IRGC121193	3.975303373	0.677966102	3.427564103	0.300692384	0.41193511
IRGC121193_8	SP81	JAPONICA	Malaysia	IRGC121193	3.820531525	0.627118644	3.480128205	0.318496538	0.302240247
IRGC121193_9	SP81	JAPONICA	Malaysia	IRGC121193	3.840029724	0.25047081	3.369230769	0.392680514	0.265932793
IRGC121193_10	SP81	JAPONICA	Malaysia	IRGC121193	3.793651088	0.627118644	3.482051282	0.263105836	0.42410197
IRGC121197_1	SP188	INDICA	India	IRGC121197	0.731509136	1.389830508	0.218589744	0.253214639	0.179026651
IRGC121197_2	SP188	INDICA	India	IRGC121197	0.595570173	1.033898305	0.182051282	0.227497527	0.161645423
IRGC121197_3	SP188	INDICA	India	IRGC121197	0.618253843	1.288135593	0.241025641	0.233432245	0.192738509
IRGC121197_4	SP188	INDICA	India	IRGC121197	0.555170567	0.610169492	0.172435897	0.27992087	0.166859791
IRGC121197_5	SP188	INDICA	India	IRGC121197	0.603123189	1.169491525	0.223717949	0.292779426	0.162611047
IRGC121197_6	SP188	INDICA	India	IRGC121197	0.536322003	1.559322034	0.173076923	0.229475767	0.171108536
IRGC121197_7	SP188	INDICA	India	IRGC121197	0.489325868	0.847457627	0.198076923	0.213649852	0.173426033
IRGC121197_8	SP188	INDICA	India	IRGC121197	0.436891502	1.016949153	0.267307692	0.209693373	0.198918501
IRGC121197_9	SP188	INDICA	India	IRGC121197	0.412842822	1.06779661	0.146794872	0.241345203	0.155465431
IRGC121197_10	SP188	INDICA	India	IRGC121197	0.391278777	0.93220339	0.16474359	0.273986152	0.176902279
IRGC121201_1	SP200	INDICA	India	IRGC121201	1.186928331	0.267419962	0.167948718	0.878338279	0.191772885
IRGC121201_2	SP200	INDICA	India	IRGC121201	0.282933468	0.31826742	0.194871795	0.932739862	0.224217845
IRGC121201_3	SP200	INDICA	India	IRGC121201	0.304179015	0.216572505	0.204487179	0.81305638	0.246813441
IRGC121201_4	SP200	INDICA	India	IRGC121201	0.291620108	0.377589454	0.198717949	0.81305638	0.207415991
IRGC121201_5	SP200	INDICA	India	IRGC121201	1.500132524	0.131826742	0.220512821	0.930761622	0.208574739
IRGC121201_6	SP200	INDICA	India	IRGC121201	0.942965665	0.360640301	0.137820513	0.889218595	0.175550406
IRGC121201_7	SP200	INDICA	India	IRGC121201	1.052341169	0.360640301	0.214102564	0.900098912	0.212823484
IRGC121201_8	SP200	INDICA	India	IRGC121201	1.065262673	0.301318267	0.219871795	0.887240356	0.179219776
IRGC121201_9	SP200	INDICA	India	IRGC121201	1.350341026	0.199623352	0.143589744	0.863501484	0.219196601
IRGC121201_10	SP200	INDICA	India	IRGC121201	1.095032297	0.199623352	0.198717949	0.902077151	0.202394747
IRGC121213_1	SP226	JAPONICA	Republic_of_Korea	IRGC121213	4.355909545	0.263071469	4.712086821	0.215243055	0.52140716
IRGC121213_2	SP226	JAPONICA	Republic_of_Korea	IRGC121213	2.671972335	0.157250471	0.208333333	0.897131553	0.189455388
IRGC121213_3	SP226	JAPONICA	Republic_of_Korea	IRGC121213	2.437535656	0.560112031	0.876701663	1.420110787	0.256457575
IRGC121213_4	SP226	JAPONICA	Republic_of_Korea	IRGC121213	4.572331756	1.380414313	4.162179487	0.787339268	0.431054461
IRGC121213_5	SP226	JAPONICA	Republic_of_Korea	IRGC121213	2.57276087	0.36918499	0.887429089	1.518622839	0.279429579
IRGC121213_6	SP226	JAPONICA	Republic_of_Korea	IRGC121213	4.976316515	0.436070825	5.617186067	0.75038151	0.467278597
IRGC121213_7	SP226	JAPONICA	Republic_of_Korea	IRGC121213	4.289792443	2.033898305	3.280769231	0.715133531	0.391946698
IRGC121213_8	SP226	JAPONICA	Republic_of_Korea	IRGC121213	3.619444814	1.86440678	3.046153846	0.644906034	0.404886056
IRGC121213_9	SP226	JAPONICA	Republic_of_Korea	IRGC121213	4.058890553	1.254237288	3.891025641	0.569732938	0.449691
IRGC121213_10	SP226	JAPONICA	Republic_of_Korea	IRGC121213	4.180558704	1.305084746	4.317307692	0.514342235	0.475086906
IRGC121220_1	SP424	INDICA	India	IRGC121220	3.625667824	1.508474576	3.505769231	0.514342235	0.353032059
IRGC121220_2	SP424	INDICA	India	IRGC121220	3.588377358	0.86440678	3.394871795	0.548961424	0.318655852
IRGC121220_3	SP424	INDICA	India	IRGC121220	3.646656494	0.830508475	3.743589744	0.451038576	0.343182696
IRGC121220_4	SP424	INDICA	India	IRGC121220	3.560935271	1.033898305	3.558974359	0.537091988	0.409521051
IRGC121220_5	SP424	INDICA	India	IRGC121220	3.365325606	0.93220339	3.291666667	0.534124629	0.429509463
IRGC121220_6	SP424	INDICA	India	IRGC121220	3.780305724	1.06779661	3.976923077	0.555885262	0.454519119
IRGC121220_7	SP424	INDICA	India	IRGC121220	3.82282227	0.847457627	4.01025641	0.606330366	0.464078795
IRGC121220_8	SP424	INDICA	India	IRGC121220	3.374008239	0.93220339	3.553846154	0.477744807	0.455195056
IRGC121220_9	SP424	INDICA	India	IRGC121220	3.419155752	0.86440678	3.756410256	0.49950544	0.413673233
IRGC121220_10	SP424	INDICA	India	IRGC121220	2.983493123	1.457627119	3.142307692	0.527200791	0.436944766
IRGC121267_1	SP426	JAPONICA	Italy	IRGC121267	1.810716606	0.645826352	1.38893115	0.753848151	0.420271741
IRGC121267_2	SP426	JAPONICA	Italy	IRGC121267	1.804144159	0.566281365	1.447317561	0.76552106	0.451049226
IRGC121267_3	SP426	JAPONICA	Italy	IRGC121267	2.543995973	0.548250995	1.498508344	0.572448351	0.489421247
IRGC121267_4	SP426	JAPONICA	Italy	IRGC121267	1.901260441	0.67247303	1.318022905	0.652664503	0.480810818
IRGC121267_5	SP426	JAPONICA	Italy	IRGC121267	1.774638069	0.645655995	1.364635931	0.513308756	0.404218495
IRGC121267_6	SP426	JAPONICA	Italy	IRGC121267	2.491643898	0.52009337	1.529448893	0.690674679	0.38588499
IRGC121267_7	SP426	JAPONICA	Italy	IRGC121267	1.964701195	0.545570971	1.290395911	0.710558618	0.454290337
IRGC121267_8	SP426	JAPONICA	Italy	IRGC121267	2.030120777	0.778408043	1.329625593	0.783632249	0.429335574
IRGC121267_9	SP426	JAPONICA	Italy	IRGC121267	1.873845234	0.629663641	1.513835784	0.774537485	0.478501895
IRGC121267_10	SP426	JAPONICA	Italy	IRGC121267	1.559945896	0.71759469	1.467514784	0.519654067	0.480502296
IRGC121275_1	SP77	JAPONICA	Malaysia	IRGC121275	6.225017942	1.389830508	4.269871795	0.413452028	0.549053689
IRGC121275_2	SP77	JAPONICA	Malaysia	IRGC121275	5.784427396	1.288135593	4.060897436	0.432245302	0.430861336
IRGC121275_3	SP77	JAPONICA	Malaysia	IRGC121275	4.248985009	1.033898305	5.038461538	0.524233432	0.533796833
IRGC121275_4	SP77	JAPONICA	Malaysia	IRGC121275	3.817997868	1.169491525	4.494871795	0.425321464	0.394747007
IRGC121275_5	SP77	JAPONICA	Malaysia	IRGC121275	3.990481623	0.610169492	4.705769231	0.486646884	0.497006566
IRGC121275_6	SP77	JAPONICA	Malaysia	IRGC121275	3.551703418	1.06779661	4.545512821	0.427299703	0.471707223
IRGC121275_7	SP77	JAPONICA	Malaysia	IRGC121275	3.739994539	1.491525424	4.28525641	0.512363996	0.417342603
IRGC121275_8	SP77	JAPONICA	Malaysia	IRGC121275	3.961280475	0.93220339	4.945512821	0.423343225	0.449111626
IRGC121275_9	SP77	JAPONICA	Malaysia	IRGC121275	4.019376667	1.271186441	4.918589744	0.43620178	0.418211665
IRGC121275_10	SP77	JAPONICA	Malaysia	IRGC121275	3.574258795	1.559322034	4.651923077	0.492581602	0.500965624
IRGC121277_1	SP285	INDICA	India	IRGC121277	2.778396624	1.254237288	2.721153846	0.257171118	0.438006952
IRGC121277_2	SP285	INDICA	India	IRGC121277	2.407567252	1.152542373	2.492948718	0.304648863	0.410196987
IRGC121277_3	SP285	INDICA	India	IRGC121277	2.51909938	1.120527307	2.176282051	0.339268051	0.406334492
IRGC121277_4	SP285	INDICA	India	IRGC121277	2.806020008	1.474576271	2.773076923	0.265084075	0.402471997
IRGC121277_5	SP285	INDICA	India	IRGC121277	2.752702136	0.898305085	2.706410256	0.241345203	0.398030127
IRGC121277_6	SP285	INDICA	India	IRGC121277	2.820647199	0.966101695	2.601923077	0.262116716	0.285052144
IRGC121277_7	SP285	INDICA	India	IRGC121277	2.936630878	1.088512241	2.732051282	0.248269041	0.401506373
IRGC121277_8	SP285	INDICA	India	IRGC121277	2.33744445	1.169491525	2.757051282	0.243323442	0.250289687
IRGC121277_9	SP285	INDICA	India	IRGC121277	2.23843721	1.190207156	3.016025641	0.241345203	0.333719583
IRGC121277_10	SP285	INDICA	India	IRGC121277	1.785727196	1.071563089	2.601873211	0.325420376	0.359791425
IRGC121278_1	SP154	JAPONICA	Malaysia	IRGC121278	1.760810939	0.659342967	1.587225869	0.696142787	0.399389051
IRGC121278_2	SP154	JAPONICA	Malaysia	IRGC121278	1.868277917	0.625565757	1.75892117	0.711900821	0.381564591
IRGC121278_3	SP154	JAPONICA	Malaysia	IRGC121278	1.840032994	0.792399384	1.850430548	0.85341364	0.391500188
IRGC121278_4	SP154	JAPONICA	Malaysia	IRGC121278	1.768169601	0.667725701	1.78795248	0.681361189	0.378294049
IRGC121278_5	SP154	JAPONICA	Malaysia	IRGC121278	1.705435319	0.609745145	1.594690357	0.646769505	0.321803597
IRGC121278_6	SP154	JAPONICA	Malaysia	IRGC121278	1.752524171	0.676874421	1.812061105	0.594393977	0.416274036
IRGC121278_7	SP154	JAPONICA	Malaysia	IRGC121278	1.754459235	0.705851571	1.793743571	0.752449122	0.419040435
IRGC121278_8	SP154	JAPONICA	Malaysia	IRGC121278	1.65853148	0.634864714	1.79338764	0.690579937	0.420744762
IRGC121278_9	SP154	JAPONICA	Malaysia	IRGC121278	1.712023121	0.764147389	1.773026599	0.651442718	0.370472575
IRGC121278_10	SP154	JAPONICA	Malaysia	IRGC121278	1.540745551	0.7465561	1.560422578	0.758059669	0.345956793
IRGC121291_1	SP71	INDICA	Madagascar	IRGC121291	1.059916796	0.122410546	0.687179487	0.371909001	0.358149865
IRGC121291_2	SP71	INDICA	Madagascar	IRGC121291	1.070974098	0.096986817	0.754487179	0.3115727	0.343568946
IRGC121291_3	SP71	INDICA	Madagascar	IRGC121291	0.756320644	0.092278719	0.750112361	0.355093966	0.352452684
IRGC121291_4	SP71	INDICA	Madagascar	IRGC121291	0.832047625	0.173258004	0.722435897	0.297725025	0.395519506
IRGC121291_5	SP71	INDICA	Madagascar	IRGC121291	0.829898907	0.080037665	0.761538462	0.329376855	0.363267671
IRGC121291_6	SP71	INDICA	Madagascar	IRGC121291	0.717025983	0.198681733	0.644230769	0.300692384	0.38393202
IRGC121291_7	SP71	INDICA	Madagascar	IRGC121291	0.63943756	0.154425612	0.611538462	0.31355094	0.430861336
IRGC121291_8	SP71	INDICA	Madagascar	IRGC121291	0.671873553	0.130885122	0.719871795	0.355093966	0.370220162
IRGC121291_9	SP71	INDICA	Madagascar	IRGC121291	0.593094143	0.164783427	0.626282051	0.258160237	0.425936655
IRGC121291_10	SP71	INDICA	Madagascar	IRGC121291	0.557936489	0.122410546	0.582051282	0.261127596	0.442931634
IRGC121292_1	SP420	JAPONICA	Bhutan	IRGC121292	5.403299955	1.949152542	2.832051282	0.667655786	0.412514484
IRGC121292_2	SP420	JAPONICA	Bhutan	IRGC121292	5.263013677	1.86440678	3.534615385	0.538081108	0.400637312
IRGC121292_3	SP420	JAPONICA	Bhutan	IRGC121292	5.00141433	1.966101695	3.471153846	0.622156281	0.410969486
IRGC121292_4	SP420	JAPONICA	Bhutan	IRGC121292	4.79717334	1.677966102	3.450123987	0.587537092	0.415701043
IRGC121292_5	SP420	JAPONICA	Bhutan	IRGC121292	4.885623134	1.271186441	3.576923077	0.568743818	0.398899189
IRGC121292_6	SP420	JAPONICA	Bhutan	IRGC121292	4.712063051	1.457627119	3.458333333	0.629080119	0.38431827
IRGC121292_7	SP420	JAPONICA	Bhutan	IRGC121292	4.211241815	0.949152542	3.667948718	0.701285856	0.417149479
